record_id,barangay,city,households,population,median_income,collection_date
866,Del Pilar,Iloilo City,209.0,1045.0,27719.0,2024-11-16
22,Mabini,Bacolod City,181.0,543.0,21516.0,2025-09-16
706,San Isidro,Bacolod City,197.0,985.0,21806.0,2024-07-12
415,Rizal,Quezon City,189.0,567.0,8686.0,2026-05-13
518,Maligaya,Quezon City,218.0,1090.0,15589.0,2025-06-28
150,Maligaya,Bacolod City,217.0,651.0,15426.0,2024-09-13
648,Bagong Silang,Bacolod City,188.0,564.0,19060.0,2025-02-26
355,Sta. Cruz,Cebu City,206.0,618.0,8000.0,2025-08-24
951,San Isidro,Davao City,196.0,784.0,13657.0,2026-02-05
53,Magsaysay,Iloilo City,194.0,582.0,26224.0,2024-07-22
199,Mabini,Davao City,,,,2025-02-17
123,Rizal,Cebu City,207.0,621.0,22683.0,2025-06-18
204,Maligaya,Bacolod City,199.0,796.0,11388.0,2025-05-09
68,Sta. Cruz,Bacolod City,214.0,1070.0,19753.0,2025-08-12
224,Maligaya,Cebu City,194.0,970.0,13171.0,2024-09-07
128,Bayanihan,Bacolod City,198.0,594.0,9764.0,2026-02-15
656,Bayanihan,Pasig,193.0,579.0,11503.0,2026-03-26
140,Bagong Silang,Cebu City,,,,2025-08-23
418,Bagong Silang,Bacolod City,208.0,624.0,20304.0,2025-01-18
219,Bagong Silang,Quezon City,191.0,955.0,17168.0,2024-09-13
547,San Miguel,Pasig,208.0,832.0,26124.0,2025-03-01
158,Bayanihan,Cebu City,196.0,784.0,18512.0,2025-12-23
95,Mabini,Pasig,230.0,1150.0,17488.0,2024-06-20
256,San Isidro,Bacolod City,181.0,543.0,14292.0,2024-06-19
988,San Miguel,Cebu City,190.0,760.0,15532.0,2025-11-18
644,Del Pilar,Pasig,187.0,748.0,24929.0,2025-09-14
739,Del Pilar,Pasig,182.0,546.0,27564.0,2026-04-24
40,Rizal,Pasig,228.0,912.0,13822.0,2025-08-28
131,Sta. Cruz,Davao City,202.0,1010.0,37526.0,2024-11-17
95,Mabini,Pasig,230.0,1150.0,17488.0,2024-06-20
190,Mabini,Quezon City,189.0,756.0,28527.0,2025-03-13
960,Magsaysay,Quezon City,191.0,764.0,22082.0,2025-08-14
590,Magsaysay,Pasig,188.0,940.0,22747.0,2024-06-16
403,San Isidro,Davao City,232.0,928.0,12934.0,2025-06-14
761,Magsaysay,Bacolod City,205.0,615.0,30789.0,2025-07-20
39,San Miguel,Pasig,185.0,925.0,18839.0,2025-06-07
243,Magsaysay,Davao City,202.0,606.0,20365.0,2024-06-11
354,San Isidro,Quezon City,190.0,950.0,11947.0,2024-08-12
621,Bagong Silang,Iloilo City,214.0,856.0,22387.0,2025-10-04
651,Del Pilar,Davao City,204.0,816.0,29929.0,2024-12-30
535,Bayanihan,Cebu City,196.0,980.0,9002.0,2026-04-14
504,San Jose,Pasig,179.0,537.0,18354.0,2025-02-04
160,Bayanihan,Cebu City,211.0,1055.0,11887.0,2026-01-24
395,San Miguel,Davao City,216.0,864.0,31907.0,2025-06-29
538,Sta. Cruz,Quezon City,196.0,588.0,8000.0,2025-10-26
696,Rizal,Cebu City,198.0,990.0,30848.0,2025-07-08
241,San Isidro,Iloilo City,162.0,486.0,9918.0,2025-06-04
14,San Miguel,Davao City,173.0,519.0,11281.0,2024-09-13
658,Bagong Silang,Iloilo City,206.0,824.0,16312.0,2024-11-21
476,San Isidro,Pasig,199.0,597.0,15013.0,2025-01-22
913,Magsaysay,Bacolod City,193.0,965.0,15555.0,2026-04-07
884,Bagong Silang,Iloilo City,,,,2026-03-31
315,Bayanihan,Davao City,215.0,645.0,11833.0,2024-07-24
362,Poblacion,Davao City,197.0,985.0,12662.0,2026-04-04
591,Rizal,Bacolod City,189.0,567.0,9279.0,2026-01-01
321,Rizal,Bacolod City,189.0,756.0,19960.0,2025-11-30
922,San Miguel,Iloilo City,200.0,800.0,21854.0,2026-03-28
887,Del Pilar,Pasig,204.0,612.0,25197.0,2024-06-02
673,Bagong Silang,Davao City,226.0,1130.0,22466.0,2026-01-09
565,San Isidro,Quezon City,184.0,736.0,31918.0,2024-06-09
356,Magsaysay,Pasig,198.0,594.0,20731.0,2025-06-14
35,San Jose,Pasig,200.0,1000.0,17617.0,2025-04-26
335,Magsaysay,Bacolod City,207.0,828.0,11840.0,2026-03-12
689,Rizal,Quezon City,203.0,812.0,29098.0,2025-09-06
377,Maligaya,Cebu City,196.0,588.0,24224.0,2025-07-18
185,Del Pilar,Davao City,215.0,645.0,17149.0,2025-05-23
824,Poblacion,Bacolod City,209.0,836.0,8000.0,2024-08-30
424,San Isidro,Iloilo City,208.0,624.0,9992.0,2024-10-22
326,Maligaya,Pasig,194.0,776.0,8523.0,2025-05-26
188,Bagong Silang,Iloilo City,237.0,1185.0,20152.0,2026-04-21
285,San Isidro,Davao City,191.0,764.0,14018.0,2024-06-02
392,Maligaya,Bacolod City,209.0,836.0,21420.0,2025-05-15
975,San Isidro,Cebu City,,,,2026-02-05
166,Mabini,Davao City,200.0,800.0,8932.0,2025-03-22
348,Mabini,Bacolod City,197.0,788.0,23538.0,2025-04-12
299,Bagong Silang,Cebu City,192.0,768.0,8000.0,2025-06-28
536,Bagong Silang,Iloilo City,1608.0,6336.0,146132.0,2025-03-06
230,Maligaya,Davao City,203.0,1015.0,19818.0,2025-10-01
860,San Miguel,Iloilo City,,,,2025-12-03
828,Bayanihan,Cebu City,209.0,1045.0,11117.0,2026-03-18
695,Poblacion,Cebu City,207.0,1035.0,16203.0,2025-12-24
856,San Miguel,Pasig,204.0,816.0,14401.0,2025-01-21
42,Mabini,Iloilo City,206.0,824.0,13120.0,2026-03-23
869,Sta. Cruz,Iloilo City,181.0,543.0,15502.0,2025-08-07
749,Bayanihan,Bacolod City,212.0,1060.0,17998.0,2024-06-11
939,Poblacion,Iloilo City,,,,2025-12-06
863,Bayanihan,Bacolod City,184.0,552.0,18810.0,2026-03-09
588,Del Pilar,Pasig,198.0,594.0,22409.0,2025-08-04
544,Rizal,Bacolod City,201.0,603.0,23578.0,2025-03-20
447,Del Pilar,Iloilo City,207.0,621.0,25788.0,2024-06-19
448,Magsaysay,Quezon City,202.0,808.0,8000.0,2024-06-01
350,San Miguel,Quezon City,190.0,570.0,14163.0,2025-04-05
46,Magsaysay,Davao City,193.0,965.0,20688.0,2025-10-21
981,Mabini,Cebu City,203.0,812.0,15382.0,2025-08-26
109,Mabini,Cebu City,181.0,543.0,23036.0,2024-08-26
618,Sta. Cruz,Pasig,226.0,904.0,14979.0,2026-02-26
662,San Miguel,Bacolod City,234.0,1170.0,21081.0,2026-01-28
30,Magsaysay,Iloilo City,210.0,630.0,8000.0,2025-03-03
182,San Miguel,Pasig,217.0,868.0,13709.0,2025-10-09
622,Sta. Cruz,Davao City,,,,2025-07-03
420,Maligaya,Pasig,197.0,788.0,12817.0,2026-05-07
635,San Jose,Quezon City,206.0,618.0,15723.0,2026-03-17
985,Rizal,Pasig,215.0,860.0,28477.0,2025-01-30
105,Bayanihan,Pasig,200.0,800.0,24986.0,2026-03-22
61,Bayanihan,Bacolod City,195.0,975.0,13102.0,2025-03-25
659,Maligaya,Iloilo City,195.0,780.0,8000.0,2024-08-12
84,Maligaya,Davao City,206.0,1030.0,15660.0,2026-04-05
491,Maligaya,Quezon City,196.0,588.0,10474.0,2026-05-18
316,Bagong Silang,Iloilo City,209.0,836.0,34335.0,2025-05-18
451,Bagong Silang,Quezon City,188.0,940.0,22900.0,2025-04-08
382,Poblacion,Iloilo City,190.0,950.0,14223.0,2024-08-06
423,Maligaya,Quezon City,201.0,603.0,23737.0,2025-12-20
497,Mabini,Iloilo City,177.0,531.0,10571.0,2025-07-10
966,San Isidro,Cebu City,200.0,600.0,22954.0,2024-05-31
740,Bagong Silang,Davao City,206.0,824.0,16456.0,2026-01-09
524,San Miguel,Quezon City,199.0,597.0,18095.0,2025-10-23
446,Magsaysay,Pasig,188.0,752.0,13865.0,2024-12-01
664,Bagong Silang,Cebu City,224.0,672.0,17415.0,2025-03-12
1,Magsaysay,Bacolod City,205.0,615.0,16885.0,2024-11-14
780,Bayanihan,Cebu City,194.0,776.0,19517.0,2026-02-20
991,Bayanihan,Cebu City,198.0,792.0,22619.0,2024-07-20
627,Mabini,Davao City,,,,2026-03-30
458,Magsaysay,Pasig,202.0,1010.0,20200.0,2025-10-13
489,Bagong Silang,Pasig,208.0,832.0,16814.0,2025-07-27
89,Sta. Cruz,Pasig,207.0,828.0,8000.0,2026-02-27
484,Mabini,Bacolod City,188.0,940.0,15762.0,2025-01-28
461,Magsaysay,Pasig,215.0,645.0,8000.0,2024-06-10
78,Rizal,Quezon City,216.0,864.0,23765.0,2025-01-04
269,Del Pilar,Cebu City,193.0,965.0,16655.0,2025-05-07
930,Del Pilar,Iloilo City,209.0,627.0,8530.0,2024-09-10
124,Poblacion,Davao City,212.0,636.0,18421.0,2025-10-07
298,Sta. Cruz,Quezon City,196.0,980.0,11926.0,2025-09-11
882,San Jose,Davao City,188.0,564.0,17317.0,2025-07-09
96,Del Pilar,Iloilo City,207.0,621.0,10493.0,2025-01-23
734,Sta. Cruz,Pasig,197.0,788.0,9448.0,2025-05-19
12,Rizal,Davao City,194.0,776.0,18533.0,2024-12-03
115,Magsaysay,Pasig,194.0,582.0,33676.0,2024-07-11
844,Sta. Cruz,Bacolod City,205.0,1025.0,21019.0,2024-06-16
429,San Miguel,Cebu City,212.0,636.0,14682.0,2026-04-17
258,Maligaya,Cebu City,212.0,848.0,26863.0,2024-07-21
732,Rizal,Davao City,192.0,768.0,18376.0,2025-01-20
950,Rizal,Pasig,208.0,624.0,9919.0,2024-10-25
765,San Isidro,Bacolod City,171.0,855.0,16830.0,2025-02-16
353,San Isidro,Pasig,200.0,800.0,22600.0,2026-02-03
995,Del Pilar,Iloilo City,205.0,1025.0,16265.0,2025-08-15
774,San Miguel,Davao City,203.0,812.0,19915.0,2024-08-30
956,Rizal,Quezon City,210.0,630.0,9600.0,2024-12-18
691,Rizal,Iloilo City,213.0,1065.0,16342.0,2024-09-13
923,San Isidro,Pasig,187.0,935.0,24011.0,2024-11-01
791,San Jose,Davao City,204.0,816.0,17052.0,2025-06-17
532,Bayanihan,Cebu City,225.0,675.0,10127.0,2025-01-10
868,Poblacion,Iloilo City,214.0,856.0,8000.0,2024-07-05
170,Mabini,Davao City,185.0,740.0,15662.0,2025-11-01
240,Bagong Silang,Davao City,195.0,975.0,27793.0,2026-03-04
278,Magsaysay,Quezon City,,,,2025-01-30
161,Poblacion,Pasig,225.0,1125.0,11936.0,2026-04-08
74,Bayanihan,Quezon City,208.0,1040.0,21597.0,2025-11-06
530,San Miguel,Pasig,239.0,1195.0,12378.0,2024-11-09
63,Poblacion,Bacolod City,189.0,945.0,11927.0,2024-06-25
762,San Jose,Quezon City,,,,2024-09-18
493,Rizal,Bacolod City,178.0,712.0,18649.0,2025-08-11
741,San Jose,Davao City,,,,2025-03-08
751,Rizal,Iloilo City,189.0,756.0,17670.0,2024-07-05
742,San Miguel,Quezon City,197.0,788.0,20679.0,2026-02-21
831,Del Pilar,Bacolod City,199.0,597.0,11715.0,2025-03-17
796,Maligaya,Davao City,178.0,712.0,16057.0,2024-08-16
48,Del Pilar,Cebu City,238.0,714.0,20330.0,2026-05-08
763,Sta. Cruz,Pasig,192.0,576.0,8000.0,2026-05-10
592,Rizal,Quezon City,207.0,621.0,26958.0,2025-12-23
808,Maligaya,Pasig,227.0,908.0,27173.0,2025-12-09
335,Magsaysay,Bacolod City,207.0,828.0,11840.0,2026-03-12
506,Bayanihan,Davao City,191.0,573.0,18789.0,2024-11-01
21,Maligaya,Quezon City,204.0,816.0,8000.0,2025-08-26
969,San Miguel,Pasig,233.0,699.0,8000.0,2025-04-17
425,Poblacion,Pasig,206.0,1030.0,22903.0,2024-07-17
653,Maligaya,Cebu City,208.0,624.0,13728.0,2024-09-30
193,Mabini,Bacolod City,205.0,615.0,26827.0,2025-12-13
643,Bayanihan,Iloilo City,214.0,642.0,8592.0,2025-12-28
216,Del Pilar,Pasig,189.0,945.0,21868.0,2024-06-26
245,Del Pilar,Bacolod City,205.0,1025.0,40600.0,2024-08-13
364,San Miguel,Pasig,182.0,728.0,21259.0,2024-08-01
999,Bagong Silang,Iloilo City,201.0,804.0,25666.0,2025-06-18
60,Mabini,Quezon City,,,,2025-07-19
222,Sta. Cruz,Quezon City,199.0,597.0,18374.0,2025-08-06
177,Bagong Silang,Cebu City,209.0,836.0,8000.0,2025-01-17
450,Maligaya,Iloilo City,1608.0,6336.0,146132.0,2024-10-08
56,Bagong Silang,Iloilo City,199.0,796.0,14046.0,2024-11-28
804,Mabini,Pasig,201.0,603.0,14036.0,2026-04-21
255,Poblacion,Iloilo City,203.0,609.0,10505.0,2025-09-07
920,Maligaya,Pasig,210.0,840.0,10838.0,2024-10-25
386,San Isidro,Pasig,208.0,1040.0,23739.0,2025-01-23
949,Bagong Silang,Cebu City,194.0,582.0,16174.0,2024-10-02
198,Rizal,Cebu City,230.0,920.0,8559.0,2025-01-20
69,San Miguel,Iloilo City,174.0,522.0,29195.0,2026-02-10
723,San Jose,Bacolod City,160.0,800.0,11911.0,2026-04-30
745,San Miguel,Quezon City,235.0,705.0,18175.0,2025-11-03
714,Poblacion,Iloilo City,194.0,776.0,15281.0,2025-08-10
169,Sta. Cruz,Iloilo City,205.0,1025.0,22435.0,2025-02-23
186,Sta. Cruz,Bacolod City,213.0,639.0,28808.0,2024-08-02
36,Poblacion,Cebu City,216.0,648.0,19760.0,2025-07-16
642,Mabini,Iloilo City,199.0,995.0,8148.0,2025-12-06
